journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description
JE000203,2025-03-27T17:47:00,Accounts Receivable,Accounts Receivable,149781.55,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE000204,2025-12-12T17:34:00,Cash,Revenue,15916.35,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000205,2025-06-03T15:57:00,Cash,Revenue,55680.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000206,2025-01-26T18:59:00,Cash,Inventory,19808.46,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000207,2025-07-29T10:27:00,Cash,Accounts Receivable,75924.73,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000208,2025-06-18T12:50:00,Sales Returns,Inventory,455488.32,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000209,2025-12-03T08:26:00,Accounts Receivable,Accounts Receivable,3057.62,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000210,2025-08-24T08:20:00,Accounts Receivable,Inventory,2048.19,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000211,2025-05-31T08:31:00,Accounts Receivable,Revenue,121808.08,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000212,2025-04-17T16:09:00,Cash,Accounts Receivable,258145.81,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000213,2025-03-28T14:28:00,Sales Returns,Inventory,2939.37,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000214,2025-08-12T08:19:00,Accounts Receivable,Inventory,2856.71,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000215,2025-04-27T12:08:00,Cash,Inventory,103060.26,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000216,2025-03-23T13:13:00,Sales Returns,Accounts Receivable,18139.5,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000217,2025-02-18T09:42:00,Cash,Accounts Receivable,159665.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000218,2025-09-30T16:54:00,Accounts Receivable,Accounts Receivable,82094.89,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000219,2025-08-11T17:11:00,Sales Returns,Inventory,2383.18,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000220,2025-06-18T12:22:00,Cash,Revenue,4649.39,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000221,2025-03-07T17:38:00,Cash,Accounts Receivable,11426.72,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000222,2025-12-09T15:02:00,Accounts Receivable,Inventory,1546.82,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000223,2025-02-05T16:14:00,Cash,Inventory,44050.51,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000224,2025-09-21T08:48:00,Cash,Accounts Receivable,765368.14,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000225,2025-11-27T13:43:00,Accounts Receivable,Inventory,1271.89,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000226,2025-09-14T14:48:00,Accounts Receivable,Accounts Receivable,67871.08,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000227,2025-10-27T11:17:00,Accounts Receivable,Inventory,364955.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000228,2025-07-21T16:56:00,Sales Returns,Revenue,1581334.67,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000229,2025-07-20T16:32:00,Sales Returns,Inventory,8963.6,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000230,2025-09-22T14:52:00,Accounts Receivable,Inventory,10766.44,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000231,2025-03-06T09:31:00,Accounts Receivable,Accounts Receivable,785726.76,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000232,2025-04-13T12:15:00,Sales Returns,Accounts Receivable,501019.86,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000233,2025-10-31T10:33:00,Sales Returns,Inventory,32721.35,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000234,2025-03-17T08:44:00,Sales Returns,Inventory,421654.44,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000235,2025-11-30T08:06:00,Accounts Receivable,Accounts Receivable,10493.62,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000236,2025-07-20T12:59:00,Accounts Receivable,Inventory,7883.42,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000237,2025-11-28T14:09:00,Accounts Receivable,Accounts Receivable,35156.85,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000238,2025-02-17T09:22:00,Cash,Inventory,5529.14,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000239,2025-10-04T08:17:00,Sales Returns,Revenue,555504.35,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000240,2025-11-21T18:39:00,Sales Returns,Inventory,74382.3,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000241,2025-05-18T12:39:00,Accounts Receivable,Revenue,201921.88,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000242,2025-02-06T14:16:00,Accounts Receivable,Revenue,87784.78,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000243,2025-11-27T14:37:00,Cash,Revenue,2755.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000244,2025-12-27T18:21:00,Sales Returns,Revenue,4252.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000245,2025-02-09T08:45:00,Cash,Inventory,98954.99,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000246,2025-01-25T15:25:00,Accounts Receivable,Accounts Receivable,14347.28,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000247,2025-09-13T11:14:00,Sales Returns,Inventory,4097.47,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000248,2025-10-17T10:02:00,Accounts Receivable,Inventory,53394.43,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000249,2025-04-20T08:53:00,Sales Returns,Accounts Receivable,52833.95,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000250,2025-11-16T11:41:00,Sales Returns,Revenue,123763.34,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000251,2025-10-20T17:33:00,Accounts Receivable,Inventory,5687.53,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000252,2025-01-26T09:33:00,Cash,Accounts Receivable,352759.07,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000253,2025-08-20T08:03:00,Sales Returns,Accounts Receivable,9739.25,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000254,2025-11-09T09:34:00,Cash,Revenue,225437.52,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000255,2025-02-03T13:19:00,Cash,Accounts Receivable,9031.14,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000256,2025-09-03T08:41:00,Sales Returns,Accounts Receivable,234452.72,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000257,2025-03-27T18:44:00,Sales Returns,Revenue,1535.6,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000258,2025-01-07T15:02:00,Cash,Inventory,4740.61,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000259,2025-02-21T15:39:00,Sales Returns,Revenue,991543.08,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000260,2025-12-27T17:45:00,Cash,Revenue,2142.26,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000261,2025-02-04T08:30:00,Sales Returns,Revenue,79089.39,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000262,2025-11-24T12:07:00,Cash,Inventory,8370.2,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000263,2025-10-16T08:42:00,Sales Returns,Revenue,1411.98,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000264,2025-01-15T08:45:00,Sales Returns,Accounts Receivable,4400.13,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000265,2025-09-03T12:04:00,Accounts Receivable,Inventory,28969.1,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000266,2025-12-28T11:52:00,Accounts Receivable,Accounts Receivable,55146.89,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000267,2025-03-30T15:34:00,Accounts Receivable,Inventory,529850.67,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000268,2025-09-24T11:49:00,Sales Returns,Revenue,18275.69,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000269,2025-03-19T10:29:00,Cash,Accounts Receivable,76518.1,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000270,2025-11-27T09:11:00,Sales Returns,Inventory,14163.58,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000271,2025-05-06T14:29:00,Cash,Accounts Receivable,19974.78,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000272,2025-08-02T10:26:00,Cash,Inventory,47222.33,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000273,2025-06-22T16:29:00,Cash,Inventory,166638.2,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000274,2025-04-15T11:56:00,Sales Returns,Inventory,4717.38,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000275,2025-12-11T10:16:00,Accounts Receivable,Inventory,2915.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000276,2025-03-13T18:58:00,Cash,Revenue,1655.94,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000277,2025-09-09T11:14:00,Accounts Receivable,Accounts Receivable,17969.78,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000278,2025-12-10T18:35:00,Sales Returns,Inventory,11562.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000279,2025-09-05T14:43:00,Cash,Accounts Receivable,1201574.61,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000280,2025-08-06T13:47:00,Accounts Receivable,Inventory,14292.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000281,2025-03-24T18:36:00,Cash,Accounts Receivable,187355.44,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000282,2025-02-03T11:21:00,Sales Returns,Accounts Receivable,707603.21,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000283,2025-12-19T13:53:00,Cash,Inventory,19848.57,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000284,2025-01-26T10:41:00,Cash,Accounts Receivable,147393.86,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000285,2025-07-12T17:44:00,Accounts Receivable,Inventory,547232.81,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000286,2025-07-16T09:06:00,Cash,Revenue,7504.92,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000287,2025-05-13T15:09:00,Accounts Receivable,Revenue,3922.84,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000288,2025-12-13T14:08:00,Sales Returns,Inventory,1010981.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000289,2025-04-07T10:08:00,Sales Returns,Accounts Receivable,3724.33,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000290,2025-05-02T18:40:00,Accounts Receivable,Revenue,193057.61,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE000291,2025-02-21T18:08:00,Sales Returns,Inventory,1689.92,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000292,2025-03-28T10:38:00,Cash,Inventory,939802.26,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000293,2025-03-21T11:31:00,Sales Returns,Accounts Receivable,1018279.14,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000294,2025-05-11T15:04:00,Cash,Accounts Receivable,1593.13,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000295,2025-10-30T11:55:00,Cash,Inventory,2292.55,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000296,2025-03-07T10:48:00,Cash,Inventory,690126.54,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE000297,2025-11-23T15:36:00,Sales Returns,Revenue,169664.8,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000298,2025-12-16T18:29:00,Accounts Receivable,Accounts Receivable,1468.53,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000299,2025-06-03T17:16:00,Accounts Receivable,Inventory,207159.66,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000300,2025-03-09T18:41:00,Sales Returns,Accounts Receivable,1147009.0,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000301,2025-07-23T17:38:00,Accounts Receivable,Accounts Receivable,92336.64,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000302,2025-10-02T15:04:00,Accounts Receivable,Revenue,22578.25,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000303,2025-01-08T18:11:00,Cash,Revenue,23010.62,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000304,2025-05-12T15:51:00,Cash,Accounts Receivable,1696.91,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000305,2025-09-22T17:49:00,Sales Returns,Inventory,42608.94,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000306,2025-11-15T12:28:00,Sales Returns,Inventory,4201.16,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000307,2025-02-17T13:03:00,Sales Returns,Inventory,347489.77,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000308,2025-07-23T09:47:00,Accounts Receivable,Revenue,233764.67,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000309,2025-01-03T18:52:00,Accounts Receivable,Revenue,485295.06,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000310,2025-07-10T14:45:00,Cash,Accounts Receivable,681343.28,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE000311,2025-07-14T17:29:00,Accounts Receivable,Accounts Receivable,613521.29,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE000312,2025-10-23T18:04:00,Sales Returns,Revenue,188140.99,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE000313,2025-01-21T12:57:00,Cash,Revenue,71315.19,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE000314,2025-08-10T11:31:00,Accounts Receivable,Revenue,2063.54,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
