transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days
INV000220,C0088,Customer 0088,North China,Inspection camera,2025-03-18,2025-03-19,2025-03-19,12,491339.72,314457.42,0,1401
INV000221,C0268,Customer 0268,Central China,Control module,2025-03-29,2025-03-29,2025-03-29,4,63226.36,44258.45,62929.95,1678
INV000222,C0304,Customer 0304,South China,Production cell,2025-01-02,2025-01-03,2025-01-03,7,4466289.67,3528368.84,0,2107
INV000223,C0226,Customer 0226,Central China,Servo drive,2025-07-09,2025-07-09,2025-07-09,4,116574.1,83933.35,0,350
INV000224,C0146,Customer 0146,West China,Servo drive,2025-09-13,2025-09-12,2025-09-12,5,141048.04,101554.59,0,377
INV000225,C0185,Customer 0185,South China,Production cell,2025-11-14,2025-11-14,2025-11-14,4,2822625.2,2229873.91,0,1648
INV000226,C0100,Customer 0100,North China,Inspection camera,2025-12-31,2026-01-02,2026-01-03,2,85777.49,54897.6,0,3175
INV000227,C0336,Customer 0336,South China,Inspection camera,2025-05-07,2025-05-07,2025-05-07,6,237612.41,152071.94,0,1744
INV000228,C0268,Customer 0268,Central China,Industrial sensor,2025-07-28,2025-07-27,2025-07-27,6,53532.19,35331.24,0,1799
INV000229,C0339,Customer 0339,East China,Inspection camera,2025-08-31,2025-08-31,2025-08-31,2,79233.83,50709.65,0,3090
INV000230,C0243,Customer 0243,East China,Production cell,2025-06-16,2025-06-18,2025-06-19,4,2700040.87,2133032.29,0,881
INV000231,C0257,Customer 0257,Export,Robot arm,2025-01-05,2025-01-05,2025-01-06,1,187123.81,142214.1,0,2776
INV000232,C0068,Customer 0068,East China,Servo drive,2025-08-04,2025-08-04,2025-08-04,5,133697.55,96262.24,0,1597
INV000233,C0216,Customer 0216,West China,Robot arm,2025-11-22,2025-11-21,2025-11-21,1,179057.92,136084.02,0,204
INV000234,C0053,Customer 0053,West China,Control module,2025-09-08,2025-09-10,2025-09-10,7,103328.81,72330.17,0,794
INV000235,C0053,Customer 0053,West China,Control module,2025-06-14,2025-06-16,2025-06-16,2,31074.74,21752.32,0,708
INV000236,C0229,Customer 0229,South China,Production cell,2025-07-03,2025-07-02,2025-07-02,3,2189552.92,1729746.8,0,989
INV000237,C0045,Customer 0045,Central China,Robot arm,2025-09-26,2025-09-27,2025-09-27,12,2177501.21,1654900.92,0,2788
INV000238,C0081,Customer 0081,Export,Robot arm,2025-10-28,2025-10-28,2025-10-29,12,2063882.14,1568550.42,0,2422
INV000239,C0049,Customer 0049,North China,Industrial sensor,2025-04-25,2025-04-24,2025-04-25,8,67067.91,44264.82,0,995
INV000240,C0203,Customer 0203,Export,Inspection camera,2025-11-01,2025-11-01,2025-11-01,8,361318.9,231244.1,0,1757
INV000241,C0305,Customer 0305,Export,Robot arm,2025-08-20,2025-08-21,2025-08-21,4,743910.35,565371.86,0,2233
INV000242,C0233,Customer 0233,North China,Inspection camera,2025-12-29,2025-12-29,2025-12-29,12,468717.64,299979.29,0,410
INV000243,C0161,Customer 0161,North China,Robot arm,2025-12-28,2025-12-28,2025-12-28,7,1397514.1,1062110.72,0,983
INV000244,C0345,Customer 0345,South China,Control module,2025-10-08,2025-10-10,2025-10-11,8,123046.36,86132.45,0,1564
INV000245,C0169,Customer 0169,Export,Inspection camera,2025-05-25,2025-05-25,2025-05-25,8,344901.58,220737.01,0,2913
INV000246,C0342,Customer 0342,South China,Inspection camera,2025-04-30,2025-04-30,2025-04-30,11,453807.26,290436.64,0,104
INV000247,C0157,Customer 0157,South China,Inspection camera,2025-05-12,2025-05-11,2025-05-11,2,84789.89,54265.53,0,482
INV000248,C0121,Customer 0121,Central China,Industrial sensor,2025-04-19,2025-04-18,2025-04-18,8,69191.86,45666.63,0,-163
INV000249,C0342,Customer 0342,South China,Servo drive,2025-11-24,2025-11-24,2025-11-24,10,257927.52,185707.82,0,312
INV000250,C0342,Customer 0342,South China,Inspection camera,2025-09-16,2025-09-18,2025-09-18,1,41778.57,26738.29,0,243
INV000251,C0340,Customer 0340,West China,Production cell,2025-04-13,2025-04-13,2025-04-14,12,7617067.24,6017483.12,0,-58
INV000252,C0180,Customer 0180,West China,Control module,2025-02-15,2025-02-15,2025-02-15,8,130147.39,91103.17,0,1601
INV000253,C0348,Customer 0348,Central China,Servo drive,2025-08-08,2025-08-08,2025-08-08,2,54469.46,39218.01,0,2387
INV000254,C0021,Customer 0021,Central China,Industrial sensor,2025-01-27,2025-01-27,2025-01-28,3,23980.13,15826.88,0,677
INV000255,C0096,Customer 0096,North China,Robot arm,2025-08-15,2025-08-15,2025-08-16,8,1418537.46,1078088.47,0,999
INV000256,C0219,Customer 0219,North China,Inspection camera,2025-11-09,2025-11-10,2025-11-11,2,90019.96,57612.77,0,1414
INV000257,C0037,Customer 0037,North China,Servo drive,2025-08-08,2025-08-07,2025-08-07,9,250176.48,180127.06,0,1936
INV000258,C0016,Customer 0016,Central China,Robot arm,2025-11-13,2025-11-13,2025-11-14,4,780927.73,593505.07,0,2060
INV000259,C0193,Customer 0193,East China,Control module,2025-03-24,2025-03-26,2025-03-26,5,77206.88,54044.81,0,1470
INV000260,C0229,Customer 0229,South China,Robot arm,2025-02-28,2025-03-02,2025-03-02,5,951544.1,723173.51,0,864
INV000261,C0282,Customer 0282,Export,Inspection camera,2025-03-24,2025-03-24,2025-03-24,10,409614.94,262153.56,0,746
INV000262,C0306,Customer 0306,North China,Servo drive,2025-09-11,2025-09-11,2025-09-11,5,126819.04,91309.71,0,2304
INV000263,C0292,Customer 0292,West China,Industrial sensor,2025-08-05,2025-08-05,2025-08-06,8,68097.9,44944.61,0,1133
INV000264,C0179,Customer 0179,Export,Production cell,2025-02-26,2025-02-26,2025-02-27,10,7209328.66,5695369.64,0,2397
INV000265,C0231,Customer 0231,Central China,Industrial sensor,2025-07-29,2025-07-29,2025-07-29,12,98823.75,65223.67,0,2886
INV000266,C0307,Customer 0307,Central China,Robot arm,2025-12-09,2025-12-10,2025-12-10,8,1533998.21,1165838.64,0,1070
INV000267,C0339,Customer 0339,East China,Inspection camera,2025-03-10,2025-03-11,2025-03-11,12,478222.23,306062.23,0,2916
INV000268,C0229,Customer 0229,South China,Industrial sensor,2025-11-27,2025-11-28,2025-11-29,8,69374.54,45787.19,0,1136
INV000269,C0135,Customer 0135,Export,Production cell,2025-10-21,2025-10-23,2025-10-23,3,2055301.72,1623688.36,0,2986
INV000270,C0066,Customer 0066,Central China,Control module,2025-03-10,2025-03-09,2025-03-09,11,169422.55,118595.79,0,911
INV000271,C0168,Customer 0168,Export,Robot arm,2025-02-13,2025-02-12,2025-02-12,8,1469591.25,1116889.35,0,822
INV000272,C0107,Customer 0107,East China,Industrial sensor,2025-10-11,2025-10-10,2025-10-11,8,65013.93,42909.19,0,2662
INV000273,C0099,Customer 0099,West China,Robot arm,2025-11-03,2025-11-02,2025-11-03,6,1095509.51,832587.23,0,1557
INV000274,C0040,Customer 0040,South China,Servo drive,2025-01-09,2025-01-09,2025-01-09,9,232166.58,167159.94,0,1456
INV000275,C0146,Customer 0146,West China,Robot arm,2025-09-02,2025-09-01,2025-09-01,8,1456174.52,1106692.64,0,366
INV000276,C0094,Customer 0094,West China,Robot arm,2025-12-26,2025-12-28,2025-12-29,8,1565351.34,1189667.02,0,1947
INV000277,C0191,Customer 0191,East China,Servo drive,2025-08-20,2025-08-21,2025-08-21,9,248789.67,179128.56,0,3037
INV000278,C0038,Customer 0038,South China,Robot arm,2025-01-07,2025-01-07,2025-01-07,2,344869.99,262101.19,0,2793
INV000279,C0106,Customer 0106,Export,Inspection camera,2025-01-31,2025-01-31,2025-02-01,6,263777.97,168817.9,0,1854
INV000280,C0121,Customer 0121,Central China,Inspection camera,2025-09-12,2025-09-13,2025-09-14,3,133670.43,85549.07,0,-17
INV000281,C0089,Customer 0089,Central China,Production cell,2025-01-19,2025-01-19,2025-01-19,5,3319192.81,2622162.32,0,757
INV000282,C0035,Customer 0035,West China,Industrial sensor,2025-07-25,2025-07-25,2025-07-25,9,78060.0,51519.6,0,478
INV000283,C0097,Customer 0097,South China,Inspection camera,2025-08-16,2025-08-15,2025-08-15,1,38854.51,24866.89,0,2272
INV000284,C0321,Customer 0321,Central China,Production cell,2025-01-26,2025-01-26,2025-01-26,7,4671286.01,3690315.95,0,1497
INV000285,C0006,Customer 0006,West China,Servo drive,2025-11-28,2025-11-30,2025-11-30,6,176004.67,126723.37,0,177
INV000286,C0281,Customer 0281,South China,Servo drive,2025-03-09,2025-03-11,2025-03-11,1,27470.52,19778.77,0,2215
INV000287,C0210,Customer 0210,Export,Inspection camera,2025-07-06,2025-07-06,2025-07-06,7,273489.17,175033.07,0,1787
INV000288,C0129,Customer 0129,Export,Industrial sensor,2025-10-21,2025-10-22,2025-10-22,4,35310.19,23304.72,0,203
INV000289,C0197,Customer 0197,Central China,Control module,2025-12-04,2025-12-04,2025-12-04,1,15059.59,10541.71,0,1923
INV000290,C0244,Customer 0244,North China,Inspection camera,2025-02-20,2025-02-20,2025-02-20,12,530240.52,339353.93,0,2334
INV000291,C0056,Customer 0056,West China,Industrial sensor,2025-01-20,2025-01-22,2025-01-22,3,26084.85,17216.0,0,-138
INV000292,C0155,Customer 0155,Export,Industrial sensor,2025-03-23,2025-03-23,2025-03-23,5,41258.74,27230.77,0,-87
INV000293,C0242,Customer 0242,Export,Industrial sensor,2025-03-20,2025-03-21,2025-03-21,1,9209.57,6078.31,0,724
INV000294,C0171,Customer 0171,Export,Production cell,2025-08-19,2025-08-20,2025-08-21,10,7079702.23,5592964.76,0,913
INV000295,C0314,Customer 0314,South China,Servo drive,2025-12-25,2025-12-25,2025-12-25,4,102128.28,73532.36,0,463
INV000296,C0061,Customer 0061,South China,Industrial sensor,2025-12-02,2025-12-02,2025-12-03,2,17967.26,11858.39,0,1022
INV000297,C0283,Customer 0283,South China,Servo drive,2025-11-21,2025-11-23,2025-11-23,5,127272.34,91636.08,0,262
INV000298,C0237,Customer 0237,South China,Industrial sensor,2025-04-04,2025-04-03,2025-04-03,7,63655.46,42012.61,0,-86
INV000299,C0348,Customer 0348,Central China,Production cell,2025-02-21,2025-02-21,2025-02-21,2,1445128.56,1141651.56,0,2219
INV000300,C0179,Customer 0179,Export,Production cell,2025-10-10,2025-10-12,2025-10-12,12,8656161.5,6838367.58,0,2623
INV000301,C0251,Customer 0251,South China,Robot arm,2025-01-28,2025-01-27,2025-01-27,4,717143.45,545029.03,0,2767
INV000302,C0303,Customer 0303,Export,Control module,2025-06-04,2025-06-04,2025-06-04,11,187495.13,131246.59,0,1345
INV000303,C0053,Customer 0053,West China,Industrial sensor,2025-10-30,2025-10-30,2025-10-31,8,63566.88,41954.14,0,846
INV000304,C0302,Customer 0302,South China,Production cell,2025-10-24,2025-10-24,2025-10-24,3,1887885.63,1491429.64,0,1157
INV000305,C0146,Customer 0146,West China,Industrial sensor,2025-10-30,2025-11-01,2025-11-01,9,71491.69,47184.52,0,424
INV000306,C0017,Customer 0017,Export,Robot arm,2025-02-03,2025-02-03,2025-02-03,2,392092.12,297990.01,0,314
INV000307,C0022,Customer 0022,West China,Production cell,2025-05-07,2025-05-07,2025-05-07,5,3345458.19,2642911.97,1743201.1,1306
INV000308,C0017,Customer 0017,Export,Inspection camera,2025-08-24,2025-08-24,2025-08-24,5,196538.82,125784.84,0,516
INV000309,C0233,Customer 0233,North China,Servo drive,2025-01-12,2025-01-12,2025-01-13,4,105266.59,75791.94,0,59
INV000310,C0349,Customer 0349,East China,Industrial sensor,2025-12-29,2025-12-28,2025-12-28,1,8066.0,5323.56,0,136
INV000311,C0227,Customer 0227,Export,Control module,2025-06-15,2025-06-14,2025-06-14,1,15796.63,11057.64,0,2698
INV000312,C0331,Customer 0331,East China,Servo drive,2025-02-28,2025-03-01,2025-03-01,12,314983.54,226788.15,211499.15,2809
INV000313,C0246,Customer 0246,South China,Inspection camera,2025-03-05,2025-03-07,2025-03-07,3,118572.9,75886.65,0,228
INV000314,C0295,Customer 0295,Export,Robot arm,2025-05-26,2025-05-26,2025-05-26,1,179385.68,136333.12,0,1160
INV000315,C0097,Customer 0097,South China,Control module,2025-02-16,2025-02-15,2025-02-15,10,169858.25,118900.77,0,2091
INV000316,C0138,Customer 0138,North China,Production cell,2025-01-20,2025-01-20,2025-01-20,9,5743801.16,4537602.91,0,801
INV000317,C0202,Customer 0202,West China,Inspection camera,2025-01-19,2025-01-18,2025-01-18,7,306651.15,196256.74,0,665
INV000318,C0137,Customer 0137,East China,Production cell,2025-11-05,2025-11-07,2025-11-08,7,4859146.76,3838725.94,0,2746
INV000319,C0250,Customer 0250,North China,Robot arm,2025-10-21,2025-10-21,2025-10-21,6,1138433.02,865209.1,0,3100
INV000320,C0125,Customer 0125,Central China,Industrial sensor,2025-03-07,2025-03-07,2025-03-07,12,95609.66,63102.37,0,1092
INV000321,C0164,Customer 0164,Central China,Servo drive,2025-09-06,2025-09-05,2025-09-05,6,177797.58,128014.26,0,923
INV000322,C0282,Customer 0282,Export,Industrial sensor,2025-05-07,2025-05-07,2025-05-07,4,33242.22,21939.87,0,790
INV000323,C0317,Customer 0317,South China,Servo drive,2025-08-17,2025-08-17,2025-08-17,1,27459.87,19771.11,0,910
INV000324,C0139,Customer 0139,Export,Industrial sensor,2025-05-21,2025-05-23,2025-05-23,6,48486.75,32001.26,0,409
INV000325,C0175,Customer 0175,East China,Inspection camera,2025-10-23,2025-10-25,2025-10-25,5,225029.4,144018.81,0,872
INV000326,C0140,Customer 0140,Central China,Inspection camera,2025-01-19,2025-01-19,2025-01-19,6,235880.5,150963.52,0,2823
INV000327,C0175,Customer 0175,East China,Production cell,2025-08-09,2025-08-08,2025-08-08,12,8319356.11,6572291.33,0,797
INV000328,C0122,Customer 0122,Export,Servo drive,2025-05-28,2025-05-28,2025-05-29,5,135978.12,97904.25,0,507
INV000329,C0173,Customer 0173,West China,Production cell,2025-12-03,2025-12-03,2025-12-03,8,5116129.33,4041742.17,0,3183
INV000330,C0220,Customer 0220,Export,Industrial sensor,2025-11-28,2025-11-28,2025-11-28,7,59820.87,39481.77,0,1021
INV000331,C0075,Customer 0075,West China,Servo drive,2025-07-28,2025-07-27,2025-07-27,2,57165.63,41159.25,0,1219
INV000332,C0325,Customer 0325,Export,Robot arm,2025-08-07,2025-08-07,2025-08-07,11,2078813.08,1579897.94,0,2943
INV000333,C0204,Customer 0204,North China,Robot arm,2025-06-09,2025-06-09,2025-06-09,3,530429.85,403126.69,0,684
INV000334,C0111,Customer 0111,Export,Control module,2025-05-27,2025-05-27,2025-05-28,8,123090.56,86163.39,0,423
INV000335,C0107,Customer 0107,East China,Robot arm,2025-05-10,2025-05-12,2025-05-12,7,1378480.36,1047645.08,0,2508
INV000336,C0082,Customer 0082,Export,Inspection camera,2025-04-19,2025-04-21,2025-04-22,3,130639.24,83609.11,0,2845
INV000337,C0039,Customer 0039,West China,Industrial sensor,2025-05-01,2025-05-03,2025-05-04,8,69205.28,45675.49,0,1166
INV000338,C0024,Customer 0024,Central China,Control module,2025-05-15,2025-05-16,2025-05-16,5,80552.67,56386.87,0,1997
INV000339,C0191,Customer 0191,East China,Production cell,2025-06-22,2025-06-24,2025-06-24,3,2139363.43,1690097.11,0,2978
INV000340,C0171,Customer 0171,Export,Robot arm,2025-04-07,2025-04-08,2025-04-08,6,1130929.99,859506.79,0,779
INV000341,C0093,Customer 0093,Central China,Inspection camera,2025-03-13,2025-03-12,2025-03-12,10,436846.29,279581.62,0,1815
INV000342,C0052,Customer 0052,East China,Industrial sensor,2025-12-05,2025-12-04,2025-12-04,8,69705.81,46005.84,0,2883
INV000343,C0179,Customer 0179,Export,Industrial sensor,2025-03-14,2025-03-13,2025-03-13,7,64977.55,42885.18,0,2413
INV000344,C0216,Customer 0216,West China,Control module,2025-02-20,2025-02-20,2025-02-20,5,83181.42,58227.0,0,-71
INV000345,C0196,Customer 0196,South China,Servo drive,2025-06-23,2025-06-22,2025-06-22,11,298591.21,214985.67,0,2079
INV000346,C0144,Customer 0144,South China,Robot arm,2025-10-09,2025-10-10,2025-10-11,6,1179669.87,896549.1,0,29
INV000347,C0074,Customer 0074,East China,Control module,2025-03-09,2025-03-09,2025-03-09,11,180310.28,126217.2,0,1654
INV000348,C0094,Customer 0094,West China,Robot arm,2025-06-19,2025-06-19,2025-06-19,10,1824281.43,1386453.89,0,1757
INV000349,C0162,Customer 0162,North China,Inspection camera,2025-01-06,2025-01-06,2025-01-06,2,80032.82,51221.0,0,2104
INV000350,C0128,Customer 0128,North China,Robot arm,2025-07-18,2025-07-20,2025-07-21,7,1246581.68,947402.08,0,1925
INV000351,C0279,Customer 0279,Export,Industrial sensor,2025-01-25,2025-01-25,2025-01-25,7,58379.34,38530.37,0,1457
INV000352,C0181,Customer 0181,East China,Inspection camera,2025-10-17,2025-10-17,2025-10-18,5,210379.64,134642.97,0,1940
INV000353,C0271,Customer 0271,North China,Production cell,2025-03-04,2025-03-03,2025-03-03,9,6169780.83,4874126.86,0,2270
INV000354,C0220,Customer 0220,Export,Servo drive,2025-12-05,2025-12-04,2025-12-04,2,56026.71,40339.23,0,1028
INV000355,C0168,Customer 0168,Export,Control module,2025-12-21,2025-12-20,2025-12-21,5,79874.68,55912.28,0,1133
INV000356,C0063,Customer 0063,West China,Production cell,2025-05-14,2025-05-13,2025-05-13,3,2072863.48,1637562.15,0,219
INV000357,C0046,Customer 0046,Central China,Robot arm,2025-01-06,2025-01-06,2025-01-07,1,180339.34,137057.9,0,1867
INV000358,C0152,Customer 0152,West China,Production cell,2025-05-26,2025-05-26,2025-05-26,9,6008879.77,4747015.02,0,2333
INV000359,C0198,Customer 0198,East China,Inspection camera,2025-05-19,2025-05-20,2025-05-20,8,353006.33,225924.05,0,84
INV000360,C0142,Customer 0142,Central China,Control module,2025-07-04,2025-07-06,2025-07-06,12,195415.84,136791.09,0,1533
INV000361,C0117,Customer 0117,East China,Control module,2025-01-04,2025-01-03,2025-01-03,6,91815.93,64271.15,0,2862
INV000362,C0050,Customer 0050,Export,Production cell,2025-08-29,2025-08-29,2025-08-29,5,3134543.3,2476289.21,0,2365
INV000363,C0297,Customer 0297,West China,Industrial sensor,2025-03-21,2025-03-20,2025-03-20,5,40705.62,26865.71,0,74
INV000364,C0250,Customer 0250,North China,Production cell,2025-11-01,2025-10-31,2025-10-31,1,633790.43,500694.44,0,3111
INV000365,C0174,Customer 0174,West China,Robot arm,2025-09-02,2025-09-04,2025-09-04,10,1849074.68,1405296.76,0,317
INV000366,C0133,Customer 0133,East China,Control module,2025-01-26,2025-01-27,2025-01-28,7,110146.37,77102.46,0,549
INV000367,C0133,Customer 0133,East China,Production cell,2025-02-15,2025-02-15,2025-02-16,7,5051366.52,3990579.55,0,569
INV000368,C0014,Customer 0014,North China,Industrial sensor,2025-04-27,2025-04-28,2025-04-28,8,66389.93,43817.35,0,77
INV000369,C0300,Customer 0300,Export,Industrial sensor,2025-06-24,2025-06-24,2025-06-24,1,7941.64,5241.48,0,210
INV000370,C0308,Customer 0308,North China,Inspection camera,2025-10-11,2025-10-11,2025-10-12,6,271440.34,173721.82,0,1324
INV000371,C0177,Customer 0177,Export,Control module,2025-09-13,2025-09-13,2025-09-13,5,79285.56,55499.89,0,539
INV000372,C0168,Customer 0168,Export,Robot arm,2025-04-13,2025-04-14,2025-04-15,2,391991.25,297913.35,0,881
INV000373,C0139,Customer 0139,Export,Inspection camera,2025-08-22,2025-08-22,2025-08-22,11,471051.62,301473.03,0,502
INV000374,C0336,Customer 0336,South China,Servo drive,2025-03-01,2025-02-28,2025-02-28,9,243974.16,175661.4,0,1677
INV000375,C0033,Customer 0033,West China,Inspection camera,2025-07-06,2025-07-07,2025-07-07,5,201379.23,128882.71,0,2080
INV000376,C0254,Customer 0254,North China,Inspection camera,2025-01-29,2025-01-29,2025-01-29,10,420049.42,268831.63,0,1543
INV000377,C0121,Customer 0121,Central China,Inspection camera,2025-03-30,2025-03-30,2025-03-30,2,85136.87,54487.6,0,-183
INV000378,C0134,Customer 0134,South China,Production cell,2025-04-30,2025-05-01,2025-05-02,3,2180564.84,1722646.22,0,1639
INV000379,C0328,Customer 0328,West China,Robot arm,2025-11-18,2025-11-18,2025-11-19,7,1295513.16,984590.0,0,1007
INV000380,C0246,Customer 0246,South China,Servo drive,2025-01-19,2025-01-19,2025-01-19,8,232539.6,167428.51,0,183
